artist,song,mbid
Dardan,Eurosport,4abc80a9-c79b-48ca-abfc-0fbaebbc71ca
Dua Lipa,Illusion,6091567f-dde7-4b8c-b57f-623adad84171
Fuerza Regida,Brillarosa,98f0b1a1-4004-42c1-af1a-b13928ef42a4
Future,#1,9d5e8248-2fdb-4d68-aa4a-002dbd7bd953
Future,All My Life,602fc2be-c0a2-4450-a046-f5a4243b984c
Future,All to Myself,0cda4893-06bd-4126-ab4a-c2985570f794
Future,Always Be My Fault,6fad9833-2641-41ea-bdce-d5b989f7ee26
Future,Amazing,d7cb65bf-b687-4b17-b0a1-ceb3b196ef7e
Future,Beat It,8fead17f-80b4-43c7-9769-89c4b5882de4
Future,Came to the Party,497ee1e8-7548-4bbf-ab6b-88bd7d7f5b4b
Future,Crazy Clientele,2f10a3db-9e12-4471-890a-f5758c4b27b0
Future,Crossed Out,d7c81fcc-95ed-4cdb-a7ab-07d014935d3e
Future,Drink N Dance,22f67d98-4749-4cc6-8080-81225aeab688
Future,Jealous,6e29eca9-c758-4161-9455-6d709f319458
Future,Luv Bad Bitches,2cf49681-f3d1-4201-a883-32ae9a98925d
Future,Mile High Memories,4afc7d3f-4181-49d2-8d42-5cb534b66156
Future,Nights Like This,9d920be1-eed3-4a0e-8a1d-8bf5e56354fe
Future,Nobody Knows My Struggle,ec1dfcf8-1a04-460b-9c93-b8a988f0e9de
Future,Out Of My Hands,889bcb38-660a-4011-a145-00c01d3a47ca
Future,Overload,e98f35c2-f496-494c-a981-10e1cb38e45e
Future,Red Leather,3a73f509-b0e8-499e-aaf0-8f7793da4be5
Future,Right 4 You,1e4ecc9b-12c8-472b-b0b2-c3325e06817b
Future,Show of Hands,1d03f604-68bb-4202-921b-21bd376b6eb3
Future,Streets Made Me A King,0bb5d2b6-4bfa-4c91-ab13-e0e3784f9bff
Future,This Sunday,1f4e7c15-3035-4acb-b06e-8977c02e9c38
Future,We Still Don't Trust You,885460e9-65b9-4390-aff4-fb93d733fdfe
Jaxomy,Pedro,38a2947c-d26a-4b2f-8e21-f0d9d8890f72
Kenshi Yonezu,"Sayonara, Mata Itsuka - Sayonara",
Mrs. GREEN APPLE,ライラック,bca4f0f6-0033-4e79-872e-1ce5c2cf8dd0
Offgrid,410,
Perrie,Forget About Us,82b5c478-5fdc-443d-af7f-f48e0f5f4241
Sabrina Carpenter,Espresso,4c567421-9895-4ee0-a442-9c63cab23e07
Samra,Geständnis,
Shaboozey,A Bar Song,d85fd2e8-6174-4ffe-bf30-7ddbb9528374
Tyla,Jump,974dc760-cc45-4c30-b1c1-534c1c82bc12
reezy,PRETTY LIL SHAWTY,
whyspurky,Какая,
808,You,38967a2f-6be9-4638-ae68-2e13ed011cac
BOYNEXTDOOR,"Earth, Wind & Fire",6767090e-f637-4815-b1b9-dff15e11e8d3
Bakar,Hell N Back,c1322041-4fe1-46e9-8319-31fbd14cbf72
Bedroom Audio,เพลงที่เธอไม่ฟัง,d0ff27a1-b1fa-4d97-9c47-361f25f1adc8
Bizarrap,Entre las de 20,9d9f9080-35c9-44a7-93dd-16cb1d70cdf7
Drake,Push Ups,8bfe5ac6-6b48-4f15-927d-b842c89549a1
Feid,Fecha,0d7b600e-6144-4928-a886-d059682e7b02
Lay Bankz,Tell Ur Girlfriend,ea0e79e5-9708-4b67-a6e6-33cfedeb8639
ME:I,Click,bc5e5172-a440-4bd5-a361-6e8cff397502
Natanael Cano,Madonna,c01fef3e-5733-4b75-b14e-42a8b67f91db
Nina Chuba,NINA,fb5a384f-e779-4287-8c3c-999baf1abe98
QWER,고민중독,6fb03818-404e-4fd3-96ac-8d895bdce694
RIIZE,Impossible,474216eb-1b7b-485f-87cf-bcffde22fd4f
Rvssian,Santa,9b963bac-cbf4-4bbd-952c-b71d52ee4605
Sevdaliza,"Ride Or Die, Pt. 2",d3fe8a82-50a0-435e-b41e-68f6f0f46a0e
Taylor Swift,But Daddy I Love Him,c535a9e4-b932-4c59-8cac-1948c44bd79d
Taylor Swift,Cassandra,0e2789f1-2c73-4236-a200-1789c2a17141
Taylor Swift,Chloe or Sam or Sophia or Marcus,5a15e447-8d79-4be7-899b-f10d5a60765f
Taylor Swift,Clara Bow,249e6987-7a45-4eef-9c42-99db7c498d69
Taylor Swift,Down Bad,c27a53a8-b9fb-4c58-81e1-77bc016989a7
Taylor Swift,Florida,ff4a2273-ca12-4f34-8623-df6b11e3eeb1
Taylor Swift,Fortnight,839f1db4-5c6f-4b18-9d0e-b492b9131ce7
Taylor Swift,Fresh Out The Slammer,cd6150d6-c523-462b-b4aa-271bc154b0dd
Taylor Swift,Guilty as Sin,6f8fb7de-7fe7-4f84-b337-07745dbcb319
Taylor Swift,How Did It End,443da26d-ae79-435c-b99e-51929c626ccf
Taylor Swift,I Can Do It With a Broken Heart,940a2ac0-be80-4b48-a6cc-d1ac04a7d448
Taylor Swift,I Can Fix Him,085dab8e-2569-4864-8db5-fe150fd2587e
Taylor Swift,I Hate It Here,75e3a05a-6a05-45d7-b360-7dc3053cf873
Taylor Swift,I Look in People's Windows,6316ab65-e9a7-48a4-a5e1-8055a8e0126b
Taylor Swift,My Boy Only Breaks His Favorite Toys,8c36dabc-380e-46db-8c68-43a2ace7e566
Taylor Swift,Peter,72bcbe89-1a95-48db-9bb5-22ff30f4df3b
Taylor Swift,Robin,7ad3475d-8315-41e6-83df-330dabff9e09
Taylor Swift,So High School,b7fb2fb1-e404-4dc2-9a0e-807ecb988ce3
Taylor Swift,"So Long, London",b51b8ffe-4bd4-41e1-bb94-045157de28a3
Taylor Swift,The Albatross,cd124b83-8601-494e-82a4-748728ec4f58
Taylor Swift,The Alchemy,69a95746-70cc-44b0-a72b-1e6ac59f16a1
Taylor Swift,The Black Dog,60dd03b1-7df9-46f8-9c2d-e3a0aa424d6d
Taylor Swift,The Bolter,cfc2cfbe-0706-463b-a940-f3311079293e
Taylor Swift,The Manuscript,1f43ff4c-6df0-4c11-b6f4-6c825d272a6b
Taylor Swift,The Prophecy,e6f177d7-d979-4260-9ed2-66638c02ec3b
Taylor Swift,The Smallest Man Who Ever Lived,ff7194ba-c5d3-4ce4-b231-bd90f7e9d187
Taylor Swift,The Tortured Poets Department,5814f5eb-5a43-4ed1-a6f0-407beb39748b
Taylor Swift,Who’s Afraid of Little Old Me,d9630f72-27df-4369-973d-537cf2eb2954
Taylor Swift,imgonnagetyouback,0ac1a42e-298d-41d6-b08f-817f27c730a3
Taylor Swift,loml,cd75526f-6c7b-4399-9acb-d471eb28c0ce
Taylor Swift,thanK you aIMee,6de17ad0-dbe8-44f9-a853-8ed86e6cf37d
Tony Effe,DOPO LE 4,bdd1ae92-52a0-4b83-8b70-a53fe1ff504b
Tony Effe,MIU MIU,6e420791-f66a-4887-bfbb-9061f1311386
VAUNDY,Time Paradox,
Xcho,Баллада,
aiko,相思相愛,92bc6876-aebe-4527-abca-626437ae4ec8
guncharlie,เผื่อวันไหนเธอจะกลับมา,
周杰伦,七里香,44b38d0a-a063-4ad8-8654-2d0b4bacd14d
AYLIVA,Wunder,f8b56ca3-19d4-4376-bbd1-65bd18d4db86
Amy Winehouse,Back to Black,fdc62317-0c70-4244-9ccb-f0ef86a7a1e1
Chappell Roan,"Good Luck, Babe",467793e4-c00f-440f-add0-d05944c554e4
Crush,Love You With All My Heart,
David Guetta,I Don't Wanna Wait,426a2e36-80bb-44d8-a810-133f884d9c51
JT,OKAY,d52e898a-8582-4043-83b8-f171478e7de1
Jazzdauren,Дарите женщинам цветы,3ff0e250-6f1d-4485-a6e5-405c13962754
KeBlack,Boucan,3d227e74-1f7d-49c0-884f-d7ad523cbbb9
Lithe,Fall Back,772b4361-3e1f-49d7-aa45-d51a80a25d38
Myke Towers,ADIVINO,72eb4bfb-6365-470e-907b-69edfd1c7a64
PARTYNEXTDOOR,C o n t r o l,77c5b696-e792-42ab-9256-3d946e1c27b4
PARTYNEXTDOOR,L o s e M y M i n d,e18bb1d7-801d-446a-b898-b821e8eb0fa4
PARTYNEXTDOOR,N o C h i l l,fa7aeea5-994b-400a-b3a1-5df4a67cc0e2
PARTYNEXTDOOR,S t u c k I n M y W a y s,9bed3437-1c7e-492e-bd8a-97a0f98a40e5
Rels B,La Vida Sin Ti,958c03a2-96e0-41ef-a3cd-91e83ef45fb9
Rels B,Un Desperdicio,885f2779-339e-4a26-a3b5-493cdcab7504
Tems,Love Me JeJe,235fb3f0-f5cf-4870-ba31-9fc3ffb4062e
Tommy Richman,MILLION DOLLAR BABY,8eaa7bc3-0fef-4027-8a91-c26aba8024eb
ZICO,SPOT,723cb717-e82d-4332-a44a-0a6ff258209a
米津玄師,さよーならまたいつか- Sayonara,
BUSHIDO ZHO,далеко,
Carbonne,Imagine,f2f57d07-6824-4a06-b45c-a2f0cd30862d
Dardan,Pa Mu,a5e85d6a-e54f-4855-b7cb-691302579f5b
Daya,Hide Away,1f6f46a4-d4d3-4817-9b00-5b2aa9d362f9
Drake,Family Matters,98b50182-b932-4327-b5c1-efeb6a3c9ef6
Dua Lipa,Anything For Love,7dd6b25d-2617-42f2-b601-5f9ccd229ba6
Dua Lipa,End Of An Era,b9fdcb7d-08a7-4a59-8380-0d6aa753dd6b
Dua Lipa,Falling Forever,e044efc1-f9fd-4115-92a2-8193aaba8c9c
Dua Lipa,French Exit,a3536ce2-6115-4aea-97b5-dd5d287b30aa
Dua Lipa,Happy For You,c5d5944d-4c3c-4380-81a1-058223d5150c
Dua Lipa,Maria,72b74b91-cde1-4796-b134-a190efe039e9
Dua Lipa,These Walls,f0a98bf6-b5bd-4c7f-9f1a-54cc9cac4dca
Dua Lipa,Whatcha Doing,d409b8b3-e13b-4179-aed1-4a1caade95bb
Egor Kreed,Дым,
Heuss L'enfoiré,Mélanine,2d44e147-e398-4657-aff5-39a876ef7bc6
IVE,HEYA,a6d5369d-465e-483e-a2a7-67ef27b846ec
Kendrick Lamar,Not Like Us,88f628b8-5564-4c70-9a07-8a66d14bf7be
Kendrick Lamar,euphoria,853abc60-4255-484a-b2ee-6b368774ca16
Kendrick Lamar,meet the grahams,579e21a4-5ea9-44f6-b7a5-d7cd28d358e8
Peter Fox,Toast 🍸,9543be02-80c4-4939-bbe4-0b03e2e2ff4f
SDP,Mama hat gesagt,a9fe452b-c4ad-418e-ad73-129e4e39a050
SEVENTEEN,Cheers to youth,
SEVENTEEN,LALALI,cdb376e0-80d5-4d56-886f-87d598aff0f0
SEVENTEEN,MAESTRO,b1acceac-6b61-4642-8a85-d9396e14ac63
ZERB,Mwaki,d2778cbc-2b86-4ea0-b54f-0c559fcbead5
Baby Lasagna,Rim Tim Tagi Dim,25a10395-45fc-41e4-99d8-7ed1f123048c
Bambie Thug,Doomsday Blue,8d222f52-00d2-428b-8692-c0f1665d9754
ECLIPSE,Sudden Shower,
Eden Golan,Hurricane,09c7d8e4-f557-49de-b5d7-decbd731aba5
GIMS,SPIDER,7a2642a4-3c2c-494b-aad2-63a57403e353
Gunna,Whatsapp,b169e9b8-8258-4667-840d-b7fae1b6bb2d
Gunna,back in the a,92135d8c-b584-415d-802a-5e39380f3a69
Gunna,blackjack,3b9cda0f-c87f-4a76-893c-8ad5ee334c21
Gunna,collage,11d4c553-14dd-498b-97e4-57bb9faad96d
Gunna,hakuna matata,36912cdb-e8d5-4a03-a34a-09efbdd0c92d
Gunna,neck on a yacht,138759b1-510c-4baf-9936-34fa08b51af4
Gunna,on one tonight,1cbb4f4a-502f-44bd-a71c-612b83d4d2ae
Gunna,one of wun,8bcf782f-2319-4c65-a94a-3c4d1d80b664
Gunna,still prevail,baad58f2-2b1c-44b0-8da2-5fffa2d5bef2
Gunna,treesh,601fb026-672b-4a71-9d17-bc568640c528
Gunna,trio,fa310a61-f966-453c-80ed-1cb771ce473f
ISAAK,Always on the run,935a297e-9a90-46c0-95dd-7820c188317b
Joost,Europapa,3ffeae80-22a5-4089-a956-122037c696ef
Kaleen,We Will Rave,f743c7fd-e4f5-4c54-9ec3-5f537b2a2563
Karan Aujla,Goin' Off,30afc216-0629-44c4-9098-ca8a587a374d
Luis R Conriquez,Si No Quieres No,3d30fefe-5aca-41eb-95a1-8031bf5a1d13
Marcus,Unforgettable,22be1595-faa5-41ba-9c8a-a641c8458b92
Marina Satti,ZARI,20d574c7-aacc-4e2d-b8bd-b778e435466a
Meduza,Fire,e8db4421-1a06-480c-a6ec-44217bb348a1
Myles Smith,Stargazing,5ee65657-14b8-4708-9280-d8c844ac178f
Nebulossa,ZORRA,39063487-25c9-43d1-b406-9500f44b146c
Nemo,The Code,30a5d9b8-6ee3-4e1d-9900-0578a5b3220b
Olexesh,Pistoleta,b65ee0aa-ce5a-4617-b0a7-da89ff840ed9
Olly Alexander,Dizzy,fe8521ad-d587-4a5e-945c-db65f34ce2b2
Peso Pluma,LA DURANGO,f49e5836-3b66-416a-998b-d24b4b96cf74
Post Malone,I Had Some Help,150d4cf6-19e2-4a8d-8b55-c5aa4d01e0b4
Silia Kapsis,Liar,c0d10cbe-70bb-4f14-a013-e89fef3c342f
Slimane,Mon amour,cdd2c121-5db2-4897-8de2-b39d9b8fbfc0
Stray Kids,Lose My Breath,16c2ff86-1948-4dee-b12d-77b29162776d
Ufo361,UR IN MY HEAD,a7a6d9e7-b8cf-4f3d-818f-6843f1af8d1f
alyona alyona,Teresa & Maria,8c66fcae-9673-42a5-8d78-c4036dcafcc9
Егор Крид,Дым,
Billie Eilish,BIRDS OF A FEATHER,ace3467f-6a4a-4b1b-9b66-4845d8a818a4
Billie Eilish,BITTERSUITE,a4dacc7c-bb34-4dbb-8186-3519d0bd9670
Billie Eilish,BLUE,b998febb-3beb-424c-973c-c7767ad4ca89
Billie Eilish,CHIHIRO,d4c48744-13b0-4382-8f35-68c5f8fb358d
Billie Eilish,LUNCH,3bb2326d-a098-46c2-889a-16dec8870478
Billie Eilish,L’AMOUR DE MA VIE,965c885b-f64c-44f5-85db-b7b7848067a2
Billie Eilish,SKINNY,3a361093-be16-4a5f-a1b5-8d443b7e2574
Billie Eilish,THE DINER,5970bda8-52a8-45ba-a558-6910f58fdb90
Billie Eilish,THE GREATEST,a1b9f47b-7f92-4620-94e3-1ab346bdabe7
Billie Eilish,WILDFLOWER,951e38c3-ce41-441f-b469-100acbb4d056
FOURTY,VEMPA,d2eccb6d-0db3-4a9d-87cf-84c38825481d
Feid,Brickell,c6539c52-d3db-40f4-8838-a9cdc06b1296
Karan Aujla,Winning Speech,858d0748-487e-4a1d-8d26-461eee049764
Luke Combs,Ain't No Love In Oklahoma,3e00e410-6f74-4c5f-bbaf-33b66f5efaf6
Mrs. GREEN APPLE,Lilac,
SCH,Cannelloni,ff34a9eb-ffed-464a-a00b-19131f02e646
Silvester Belt,Luktelk,4610145e-bb14-4011-bdb6-267e1bc2aeab
aespa,Supernova,e7903565-b529-4b58-9641-df63595715f3
Álvaro Díaz,GATITAS SANDUNGUERAS VOL.1,846eee10-0948-438b-807a-aba85af79d1c
Álvaro Díaz,MAMI 100PRE SABE,78341ca3-35e0-40a5-8a77-c635ab77de0f
Álvaro Díaz,TE VI EN MIS PESADILLAS,3f876b37-725b-434e-950e-cd982e366b59
Гио ПиКа,Мир,77a35c90-fc55-4e09-831e-1304d4e87ed3
乃紫,初恋キラー,
Central Cee,BAND4BAND,f8e53575-45e4-4fb5-9ffa-fc03b159ff39
Da,iCE - I wonder,
Dardan,Bebe,a88006c1-dbeb-4fbc-8f84-03e252b24fd5
Gzuz,Riechst du das,d397e217-0ac1-4736-8149-7e0e1b06cea0
Maes,SURVIE,187094f7-0284-456d-8bc3-12daed772c3a
Mrs. GREEN APPLE,Dear,ce711206-97b0-421d-9917-04b9422f71ba
NewJeans,Bubble Gum,be642626-1e93-495a-8d96-2a1630aa92a2
NewJeans,How Sweet,a11c1557-6f39-434b-9384-9f2f58f82ce4
PASHANIM,Mittelmeer,49726053-faae-4f02-8d11-b31df1bebccc
Sexyy Red,U My Everything,4ca95fd4-caee-4f28-94ed-8b4d31745e7a
THEODORT,Wayeh,82632a53-828f-41be-9a9c-7e85d87fb2b0
Teddy Swims,The Door,cd98a263-6329-43a9-9583-13842f31d711
Zach Bryan,Pink Skies,fe826ca1-8c06-4fe9-8151-99c5ee99f920
reezy,BIG BOY MAYBACH,
Eminem,Houdini,7bf0cb56-212f-4fdb-b68c-04d3059d68c7
Fedez,SEXY SHOP,702c147c-d3a2-4348-907d-0dc46e1727c2
Gigi D'Agostino,L'amour Toujours,4f03fac5-f001-4a2d-af50-b35de1e2df41
HoodBlaq,BLAQ ON BLAQ,62f1b30e-c782-4383-ac1f-63a3a85ea33b
Leto,Tout gâché,917f9c9f-bc35-4ea3-a40e-f8127e2a0a54
Marshmello,Miles on It,9da1e9d2-a677-4488-aca6-652a2aaf9302
Monetochka,Селфхарм,
Monetochka,Это было в России,
SCH,Balafres,
SCH,Beaux-arts,c0c61fc7-d385-4d40-ba88-9ade145335bb
SCH,Crois-moi,a6bd3221-99c5-4e9a-a7bb-2df2add51052
SCH,Garcimore,431f69c6-5341-4725-9d6b-147ad9ed5547
SCH,Gris,6c8097cd-ee54-4f6d-956b-9c928b46c4e3
SCH,Le baptême,c49ee86b-8ea8-441f-9a42-a93b28852779
SCH,Les hommes aux yeux noirs,17b3b0ee-75b9-40c6-976b-9b4246877548
SCH,Prequel,ad1f3331-d862-401f-8dfe-8faea33b14a9
SCH,Quoi,57e88cde-5876-4e0a-9405-56bfbd64ccdf
Tony Effe,SESSO E SAMBA,e2ab474c-5b7f-4ce1-86b5-b88ceb3e95b3
aespa,Armageddon,3fb5e8d9-e9a3-43c8-a6be-1e7f6ea7406f
aespa,BAHAMA,03b0380e-2769-49ef-baed-8743731fde60
aespa,Licorice,b0731ea0-1625-40f5-99f7-af60dded62b1
aespa,Live My Life,236c97cd-952a-46b9-821d-419bd53fb8c7
aespa,Long Chat,5df02d28-7ecb-4585-8f9f-59f962a7f23c
aespa,Melody,7da65450-2637-4510-bf17-14c92e3e456a
aespa,Mine,4363433d-2587-402a-95e3-8e192442015e
aespa,Prologue,21cc525f-ef36-40e6-8cbe-ccb99c46e0de
aespa,Set The Tone,694a3bc1-0488-4934-8ae9-916e78880b12
Женя Трофимов,Поезда,26a75b58-0b65-4597-916b-f972415a6bcb
Монеточка,Селфхарм,17301b3e-cdc1-4a30-9fb7-835e079fdbbf
10CM,Spring Snow,
6PM RECORDS,JUNGE BALLER,43c97fe6-1c1b-4d39-9651-7bc1308db0cd
AYLIVA,Beifahrer,7ba0b268-8f93-4ae0-a28f-51cbd741b806
Adam Port,Move,d0ebc930-1789-4adf-a101-6afcdc588803
Aitch,Baddies,da89ba3d-1d8c-49fc-90b8-f9a1ff62c092
Charli XCX,360,bd1a1c74-e857-4ad7-8c65-0c2c555e8389
Charli xcx,Sympathy is a knife,75fbda47-954c-4a9d-b6a8-e28ad376313a
Charli xcx,Talk talk,e06da423-2109-48b9-aace-4c820764a4cd
Disclosure,"She’s Gone, Dance On",2a794181-d58a-40df-9d0f-5ca7dc4458ab
Feid,SORRY 4 THAT MUCH,771bb2ea-b3c1-4452-939a-6d7d2d221d12
Geolier,IO T’O GIUR,5247e0cc-772b-4b5b-b3b9-31b9726a4934
Gracie Abrams,Close To You,27b00e86-9286-4e1c-af1a-2baf14666920
JUNG KOOK,Never Let Go,0f75108b-c566-4f0f-80ab-31c1a36e7307
Jul,Il pleut des balles,ea8f67dd-000e-436e-8cdb-24fda1da2936
Jul,Mafiosa,3426101e-223e-4f0b-8a72-1fe1dc1a4aeb
Jul,Me prends pas la tête,38840be5-e456-420a-9c3c-52a676425386
Jul,Tié fou,ae009047-b465-4c97-8cbe-d0028f7c2df3
Koe Wetzel,High Road,5a297d25-55b3-42d7-8f01-25fd1c6ef429
Koe Wetzel,Sweet Dreams,8c19058b-6fad-43b5-bc09-9a10d94debff
Monetochka,Кис Кис Кис,
PASHANIM,Florenz,8d0735a9-9a01-4983-a12c-1b735314e940
Sabrina Carpenter,Please Please Please,0cab6223-4bd7-484b-8d04-a36edfc7493d
Zartmann,wie du manchmal fehlst,741ae21b-f1e7-40b9-a138-7955c1667daa
Монеточка,Это было в России,4002818b-c53b-4c25-a8ca-6f5b55a40460
Don Toliver,Attitude,26a90c1d-8ae0-4b50-ac44-98ca859ccb45
Don Toliver,BROTHER STONE,d8e24a0b-594a-4e8d-aa88-e7c8e4cbb497
Don Toliver,ICE AGE,cacf5aaa-ece9-44d2-8dbc-8600b56fcac9
Don Toliver,KRYPTONITE,b97b63f9-882a-4c3b-9255-e3b208d09756
Don Toliver,PURPLE RAIN,bd912ac0-c0be-4ce8-93a1-e89d697e8366
Don Toliver,TORE UP,1b6de160-27b4-4060-8737-8009571f7285
Gradur,TI TI TI,
Jul,GTA,a07b616b-cf06-43c4-96a0-2054c9dfaa84
Lacrim,Vrais salauds,83cea19d-ab0f-4aee-9b54-460c61c2c890
Luke Combs,Front Door Famous,486105f1-bef0-43d5-aced-d619771980f0
Luke Combs,Remember Him That Way,4a69983e-5f81-4096-823e-526358ef2cbd
Luke Combs,The Man He Sees in Me,1b188569-8f2a-49c4-a057-63b09f326818
Moneybagg Yo,WHISKEY WHISKEY,5702d57b-fab9-4e4a-8173-ad1e52da483e
Mrs. GREEN APPLE,Columbus,
Mrs. GREEN APPLE,コロンブス,855f0c66-759a-4d3e-ac8b-3b924d6d5455
NAYEON,ABCD,ca0e56d9-c472-4eb6-bdbf-e04ee4f36de6
PASHANIM,2000,2af22ed6-66e4-4c49-a9ac-6ebeeafb348c
PASHANIM,GTA,add13007-219e-4e45-8991-c0573180f7b2
Tinashe,Nasty,e9d0bff3-847e-460b-9ab8-28d009d07985
Tommy Richman,DEVIL IS A LIE,f5a072b0-ca15-4ffd-85aa-3a080c71c540
Trueno,REAL GANGSTA LOVE,1c410d92-061a-43e1-a1cc-3305fadbb218
Монеточка,Кис Кис Кис,eabfa2ec-39b7-4116-8992-2790bac6b7fb
Asake,Wave,7da81108-8ede-4aac-9e63-3a4effe4024a
Aya Nakamura,42,9fc3fc62-8040-4b17-bbfe-7c8c2515766b
Charli xcx,"The girl, so confusing version with lorde",a7dc47a9-a19b-473d-836f-5c981327654c
Coldplay,feelslikeimfallinginlove,79ec82e2-b311-4a85-ae88-4e05b8954cef
GReeeN,Panama,cfc3588e-5911-4420-80fb-5013406ab45b
GloRilla,TGIF,96142f4b-18b7-46f6-bb77-855a48b96c62
Gracie Abrams,us.,01e4b459-8273-4f83-af4b-2d9106071505
Heuss L'enfoiré,Shayo,4d1c7518-5c74-47cb-92ab-a609ff4775cd
Jordan Adetunji,Kehlani,e26266a0-c1bf-4d56-892b-7fa43446dfe8
KAROL G,Si Antes Te Hubiera Conocido,34f3715c-2ae9-42cf-a1ac-908aa758ddeb
Lee Young Ji,Small girl,
Mustard,Parking Lot,9d72e1f8-ab73-4130-9f51-9608c5ec1d36
NewJeans,Right Now,4d2bd2c0-8803-4002-8dc1-67958fb1f5a1
NewJeans,Supernatural,b8526072-3a60-426b-850c-5a9fb2257dbf
PASHANIM,Bis hierhin liefs noch ganz gut,fe5bbe29-65c3-4f98-83de-5af1811816b0
PASHANIM,Jede Saison,5d187f5a-a434-4d78-9e21-8753f763c34b
Peso Pluma,BRUCE WAYNE,08b9578b-fc01-4af8-abc8-404c5f44fd52
Peso Pluma,HOLLYWOOD,4195269d-d5b6-4b86-8c5a-edaf163c980d
Peso Pluma,LA PATRULLA,dfc1a9e3-89b7-42ff-a9e5-50271055c1d1
Peso Pluma,MAMI,e714fb2d-9171-47e9-9dbe-211df46126c2
Peso Pluma,ME ACTIVO,5de002bc-b610-43d8-9516-d90cb0193052
Peso Pluma,RELOJ,79ad727c-97ad-4c07-8d3f-9962bc861b09
Peso Pluma,SANTAL 33,048f81a2-f302-43e1-83c7-7be55970b916
Peso Pluma,SR. SMITH,928184b8-9190-4c44-aa45-36a70310163e
Peso Pluma,VINO TINTO,e90357a6-e9e6-4e05-9b1b-d0f84d9a989d
Post Malone,Pour Me A Drink,32eee669-f9fa-48ad-bbd3-d96879f45697
RIIZE,Boom Boom Bass,6d084e06-158c-4659-bced-79b3d310e0b8
XG,WOKE UP,a71723fb-92a9-4bb5-8e40-d581f148e756
ANNA,30ºC,e49a27a9-98e3-4da2-aadc-ff44118a5178
Big Baby Tape,Ameli,e5a7fbb8-e283-4c0a-95ba-3a9ee2061625
Big Baby Tape,Supersonic,5888044b-56f5-45ab-9f5a-e32f714bbb69
Camila Cabello,HOT UPTOWN,023caf6c-1ab7-4503-b0b1-91cb06119da8
Chappell Roan,HOT TO GO,2a353d78-0eb2-43d6-9a80-88343b5be5a4
Ella Langley,you look like you love me,e5efc159-b13c-435f-b872-4a75a721ef7b
Jakone,Асфальт,0948cbfe-7eb1-40de-abef-8933d4859dde
Jimin,Smeraldo Garden Marching Band,0ef32238-2c79-4214-b3c2-02c001d6f51b
Karan Aujla,Antidote,765d4559-6d7c-457c-8f82-a69977906471
Karan Aujla,IDK HOW,3a6c0172-e372-40a2-b09c-19ebb72e6255
Karan Aujla,Who They,cbe3e0ae-57e5-4df9-a125-e4380e6dda34
Karan Aujla,Y.D.G,c3d014af-169d-4020-b6bd-af1b1fed24b2
LISA,Rockstar,7fe11717-1b78-4f53-a50f-2abfbdde67a4
MY FIRST STORY,MUGEN,
Naza,Une histoire,d0b3bafa-0e86-4073-b4d8-eebc9b331328
Red Velvet,Cosmic,5682181b-888e-4db6-ab8f-01febe1d3ad8
TWS,"If I’m S, Can You Be My N",
The Kid LAROI,GIRLS,e6569d42-aed9-4294-8088-741b8c9821bd
The Kid LAROI,NIGHTS LIKE THIS,1942ae28-ee62-47ba-b1bd-a98264cbaf9b
uniqe,ГЛАМУР,60a026aa-f622-4899-bb69-847ac228a91c
BABYMONSTER,FOREVER,d232ed04-8783-44c7-9015-efc7187a0eb3
BL3SS,Kisses,0d3eeaf5-6832-4a70-bfbf-c4cea50034b9
Blessd,Mírame,382b7dd5-9d2c-4ad3-8bbb-466d4db279e8
Eminem,Tobey,dce61956-8c6e-41e6-b95b-81d00377caa5
KISS OF LIFE,Sticky,eac7b036-50a0-482f-aef2-e24e7946bd2c
Karan Aujla,Tauba Tauba,46779588-bb12-4127-bcc7-0c770cdeb2d9
Megan Thee Stallion,Mamushi,0068c935-141c-44f3-b871-f2566a1da28d
Morgan Wallen,Lies Lies Lies,87b0dc09-62a8-498d-a6c2-1ce1fde39aaa
My First Story,夢幻,d8d5d3c4-4a5f-4457-9459-b69fddfd594e
Nishino Kana,EYES ON YOU,
Quavo,Tough,e42299f9-28c5-4e5c-80d7-2bb56472c143
VEN1,Hakayet,1b9d4a45-c4f4-4d85-89f4-beaf9538d444
Zach Bryan,28,bf08f362-f6ac-42ab-8f19-d840b90625f6
Zach Bryan,American Nights,073a685d-a6e8-45af-b4ea-164c72ab5bdf
Zach Bryan,Bass Boat,277832f3-866d-4278-a918-07d196c1530e
Zach Bryan,Better Days,e3e33b78-bb9b-4c07-a6a7-6cf21c9ccf4f
Zach Bryan,Boons,edca147f-077b-4ba4-bc41-064f11518e76
Zach Bryan,Like Ida,04d4ef57-8db4-494c-adea-6e305c7b79f7
Zach Bryan,Lucky Enough,2e01f2a3-4b99-4de3-803b-3eeae3c14aa2
Zach Bryan,Mechanical Bull,ccdc53d3-0df7-41ef-879a-1286c2986479
Zach Bryan,Memphis; The Blues,712188d5-52fa-4b74-b0ed-d63b348ad30b
Zach Bryan,Oak Island,2d12a3a9-b616-4b17-b415-b60ea72dab28
Zach Bryan,Purple Gas,7ffbe389-c11b-4d7b-9426-89c291eeda47
Zach Bryan,Sandpaper,5b529a37-6d8f-4339-a4c1-d46605b01da4
Zach Bryan,The Great American Bar Scene,a86a276f-4c4d-45aa-9df4-d4be7148f9e0
